product_id,product_name,Product_Category,Product_Brand,Product_Type,Customer_ID,order_id
62229,Nokia,Electronics,Samsung,Smartphone,73434,6902306
62234,Art supplies,Books,Penguin Books,Children's,58555,1656710
62236,Boots,Clothing,Adidas,Shoes,73159,7408158
62241,Crew neck tee,Clothing,Nike,T-shirt,61671,1239919
62250,Bed,Home Decor,IKEA,Furniture,16960,3648690
62256,Motorola Moto,Electronics,Apple,Smartphone,39510,4314347
62257,Comforter,Home Decor,Bed Bath & Beyond,Bedding,72640,5731811
62261,Apple juice,Grocery,Coca-Cola,Juice,11010,5922717
62264,Ginger ale,Grocery,Coca-Cola,Soft Drink,99854,8933951
62275,Graphic tee,Clothing,Nike,T-shirt,48585,2855282
62285,Denim shorts,Clothing,Nike,Shorts,57529,4830515
62292,Thriller,Books,HarperCollins,Fiction,35615,7483343
62309,Samsung Notebook,Electronics,Apple,Laptop,93590,1402978
62320,Coconut water,Grocery,Pepsi,Water,33698,2621577
62326,Shift dress,Clothing,Zara,Dress,55193,9911152
62330,Mixed fruit juice,Grocery,Pepsi,Juice,54203,7332462
62333,Distilled water,Grocery,Pepsi,Water,58382,6920884
62344,Science,Books,Penguin Books,Non-Fiction,59107,5535601
62347,LG G,Electronics,Samsung,Smartphone,25460,9100396
62366,Romance,Books,HarperCollins,Fiction,80201,4128462
62375,Samsung Galaxy Tab,Electronics,Apple,Tablet,22206,5925292
62381,Cassette AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,22162,3733033
62383,Dystopian,Books,Penguin Books,Fiction,92912,8046595
62385,Sofa,Home Decor,IKEA,Furniture,48333,6369151
62386,Puffer jacket,Clothing,Adidas,Jacket,34013,7991717
62394,Games,Books,Penguin Books,Children's,83906,5900640
62403,T-shirt,Clothing,Zara,Shirt,41668,4774720
62408,Iced tea,Grocery,Pepsi,Soft Drink,85552,2793194
62419,Mini-split AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,45993,5835306
62429,Throw pillow,Home Decor,Bed Bath & Beyond,Bedding,12122,6536109
62445,Rugs,Home Decor,Home Depot,Decorations,57191,4351673
62466,Short stories,Books,Random House,Literature,32239,4936771
62471,Shift dress,Clothing,Zara,Dress,38459,7832730
62475,Adventure,Books,Penguin Books,Fiction,17373,5901036
62485,Sundress,Clothing,Zara,Dress,23635,6949406
62486,Chocolate bars,Grocery,Nestle,Chocolate,45505,3744124
62491,Sneakers,Clothing,Nike,Shoes,44253,5275560
62516,Comforter,Home Decor,Bed Bath & Beyond,Bedding,13880,9336137
62517,Sofa,Home Decor,IKEA,Furniture,26505,4536281
62527,Loafers,Clothing,Adidas,Shoes,37624,4955969
62535,Nokia,Electronics,Samsung,Smartphone,12747,5557172
62539,Health,Books,Penguin Books,Non-Fiction,95946,2131714
62550,White chocolate,Grocery,Nestle,Chocolate,68514,8316852
62565,Literary fiction,Books,Random House,Literature,10968,8766007
62570,Crime,Books,HarperCollins,Thriller,39979,8762608
62576,Adventure,Books,Penguin Books,Fiction,67660,3302311
62588,Cola,Grocery,Pepsi,Soft Drink,85850,9193127
62591,Spring water,Grocery,Pepsi,Water,13973,3799599
62611,Toys,Books,Penguin Books,Children's,66993,6552835
62612,Coconut water,Grocery,Pepsi,Water,18396,1302625
62614,Romance,Books,Penguin Books,Fiction,76669,8290960
62619,Essays,Books,Random House,Literature,55093,9268522
62623,Flavored water,Grocery,Pepsi,Water,97703,2706003
62626,Espresso,Grocery,Nestle,Coffee,41285,7804227
62645,T-shirt,Clothing,Zara,Shirt,94283,5688534
62651,Bottled water,Grocery,Pepsi,Water,51806,1875510
62655,Sparkling water,Grocery,Pepsi,Water,34077,2314808
62656,Coconut water,Grocery,Pepsi,Water,22988,6052659
62660,Memoir,Books,HarperCollins,Non-Fiction,29258,5874277
62665,Clocks,Home Decor,Home Depot,Decorations,37231,6211634
62666,Curved TV,Electronics,Sony,Television,71510,2448847
62675,Track lighting,Home Decor,IKEA,Lighting,82933,3561726
62679,Graphic tee,Clothing,Adidas,T-shirt,72801,7410238
62681,Cola,Grocery,Pepsi,Soft Drink,40971,4192381
62695,Samsung Galaxy,Electronics,Apple,Smartphone,59694,9383919
62696,Motorola Moto,Electronics,Samsung,Smartphone,67602,1415143
62706,Mango juice,Grocery,Coca-Cola,Juice,78629,1671515
62728,Oxfords,Clothing,Nike,Shoes,94485,4408198
62729,Grape soda,Grocery,Coca-Cola,Soft Drink,12848,2298866
62738,Cola,Grocery,Pepsi,Soft Drink,31211,6024325
62751,Slippers,Clothing,Nike,Shoes,81930,1647777
62769,Curtains,Home Decor,IKEA,Decorations,57933,6433118
62773,Grape juice,Grocery,Pepsi,Juice,20291,3095351
62774,Drill,Home Decor,Home Depot,Tools,36273,5004677
62777,Mineral water,Grocery,Coca-Cola,Water,16437,8150365
62792,Flare jeans,Clothing,Zara,Jeans,26408,6281549
62794,Motorola Moto,Electronics,Apple,Smartphone,61147,4403091
62814,Bodycon dress,Clothing,Zara,Dress,93757,5556036
62815,Business,Books,HarperCollins,Non-Fiction,95111,8188884
62818,Shower,Home Decor,Bed Bath & Beyond,Bathroom,29747,4176206
62819,Alkaline water,Grocery,Pepsi,Water,97993,6826209
62823,Parka,Clothing,Adidas,Jacket,10818,8713703
62839,Dining table,Home Decor,IKEA,Furniture,10903,8215642
62860,Saw,Home Decor,Home Depot,Tools,28158,1602207
62870,OnePlus,Electronics,Samsung,Smartphone,78221,7581720
62892,Grape juice,Grocery,Pepsi,Juice,79788,6328537
62895,Bed,Home Decor,Home Depot,Furniture,14744,9133752
62912,Coffee table,Home Decor,IKEA,Furniture,14171,3656008
62913,Flannel shirt,Clothing,Zara,Shirt,67325,7252320
62915,Dress shirt,Clothing,Zara,Shirt,52034,6727687
62929,Sony Xperia,Electronics,Samsung,Smartphone,37524,1000367
62933,Mattress topper,Home Decor,Bed Bath & Beyond,Bedding,15747,2277809
62938,Horror,Books,HarperCollins,Fiction,95210,2633817
62940,Flavored water,Grocery,Pepsi,Water,57708,6293476
62951,Sofa,Home Decor,Home Depot,Furniture,52214,8102749
62953,Studio headphones,Electronics,Sony,Headphones,17194,2529102
62957,Mango juice,Grocery,Coca-Cola,Juice,20605,9294665
62975,Over-ear headphones,Electronics,Sony,Headphones,28951,9292917
62977,Wireless headphones,Electronics,Sony,Headphones,11399,4545689
62991,Raglan tee,Clothing,Adidas,T-shirt,50122,8435996
62999,Crop top,Clothing,Adidas,T-shirt,19838,5856861
63000,Samsung Galaxy,Electronics,Sony,Smartphone,19189,8023383
63014,Pliers,Home Decor,Home Depot,Tools,21854,7912005
63027,Sandals,Clothing,Adidas,Shoes,80737,3938842
63029,Wide-leg jeans,Clothing,Zara,Jeans,94731,5991468
63034,Espadrilles,Clothing,Adidas,Shoes,54931,9963599
63036,Toaster,Home Decor,Bed Bath & Beyond,Kitchen,64434,4507022
63037,Varsity jacket,Clothing,Adidas,Jacket,58539,9747705
63049,Horror,Books,Random House,Fiction,11649,3179899
63075,Curtains,Home Decor,IKEA,Decorations,64942,3641645
63080,Razer Blade,Electronics,Apple,Laptop,12812,1426146
63081,Chocolate bars,Grocery,Nestle,Chocolate,58645,9290534
63089,LED TV,Electronics,Sony,Television,41263,4613826
63096,4K TV,Electronics,Sony,Television,50154,6046476
63097,Crew neck tee,Clothing,Nike,T-shirt,70461,5239441
63102,Classic literature,Books,Random House,Literature,41437,5598737
63110,OnePlus,Electronics,Sony,Smartphone,15297,1418989
63114,Counter-depth refrigerator,Electronics,Whirepool,Fridge,62836,6372061
63118,Cheese snacks,Grocery,Nestle,Snacks,88399,2379849
63121,Blouse,Clothing,Zara,Shirt,56005,1988851
63124,Google Pixel,Electronics,Samsung,Smartphone,83089,9013915
63137,Sculptures,Home Decor,Home Depot,Decorations,97399,7200749
63150,Nokia,Electronics,Apple,Smartphone,30147,5150509
63158,Blanket,Home Decor,Bed Bath & Beyond,Bedding,39885,5665430
63188,Utility knife,Home Decor,Home Depot,Tools,75679,2359952
63193,Contemporary literature,Books,Random House,Literature,75678,3788728
63216,Grapefruit juice,Grocery,Pepsi,Juice,31832,2412865
63221,Horror,Books,Penguin Books,Fiction,87138,1697765
63223,Clocks,Home Decor,IKEA,Decorations,29378,6126692
63233,Flavored water,Grocery,Pepsi,Water,90438,7590136
63253,Huawei P,Electronics,Sony,Smartphone,95971,9270934
63261,LED TV,Electronics,Sony,Television,39112,7381680
63262,Henley shirt,Clothing,Zara,Shirt,74092,4445066
63268,Science fiction,Books,Random House,Fiction,68952,6738926
63269,Ginger ale,Grocery,Pepsi,Soft Drink,11508,8070146
63270,Wardrobe,Home Decor,Home Depot,Furniture,25464,9703579
63280,Artesian water,Grocery,Pepsi,Water,10355,4263940
63287,Memoir,Books,Random House,Non-Fiction,35793,4337036
63299,History,Books,Random House,Non-Fiction,78906,8470886
63318,Plain tee,Clothing,Adidas,T-shirt,59085,1862141
63319,Hoodie,Clothing,Zara,Shirt,74790,9070669
63320,Wall sconces,Home Decor,IKEA,Lighting,27591,7649247
63331,Root beer,Grocery,Coca-Cola,Soft Drink,82926,6826263
63359,Sheath dress,Clothing,Zara,Dress,79027,5541948
63362,iPhone,Electronics,Samsung,Smartphone,46477,9186330
63364,Distilled water,Grocery,Pepsi,Water,36356,5561284
63394,Straight-leg jeans,Clothing,Zara,Jeans,37424,9230984
63400,Instant coffee,Grocery,Nestle,Coffee,66345,6513387
63407,Pineapple juice,Grocery,Coca-Cola,Juice,80013,8233586
63420,Iced tea,Grocery,Coca-Cola,Soft Drink,23210,5641795
63422,Oxfords,Clothing,Nike,Shoes,36101,7326373
63436,Maxi dress,Clothing,Zara,Dress,53080,3653839
63444,Dresser,Home Decor,Home Depot,Furniture,43745,1419914
63452,Historical fiction,Books,Random House,Fiction,31679,9406661
63470,Bootcut jeans,Clothing,Zara,Jeans,16892,8360503
63477,Curtains,Home Decor,IKEA,Decorations,71116,6854278
63486,Maxi dress,Clothing,Zara,Dress,25933,8955365
63493,Sundress,Clothing,Zara,Dress,25410,7004178
63495,Cooking,Books,Penguin Books,Non-Fiction,26847,5139027
63496,Huawei P,Electronics,Sony,Smartphone,86154,9229353
63497,Grape juice,Grocery,Coca-Cola,Juice,84151,8277886
63521,Xiaomi Mi,Electronics,Apple,Smartphone,39666,6233047
63536,Chocolate-covered fruits,Grocery,Nestle,Chocolate,85642,3937404
63539,Candles,Home Decor,IKEA,Decorations,54782,7051487
63541,Nightstand,Home Decor,Home Depot,Furniture,39996,7152197
63551,Hammer,Home Decor,Home Depot,Tools,97621,5628407
63552,Mystery,Books,HarperCollins,Thriller,46468,1355347
63564,Cream soda,Grocery,Pepsi,Soft Drink,22890,5674726
63573,Mango juice,Grocery,Pepsi,Juice,64548,2549847
63580,Cranberry juice,Grocery,Coca-Cola,Juice,94737,1764481
63605,Cranberry juice,Grocery,Pepsi,Juice,37996,1288168
63612,Motorola Moto,Electronics,Samsung,Smartphone,39551,8369451
63619,Detective,Books,HarperCollins,Thriller,29979,5186730
63621,Cola,Grocery,Pepsi,Soft Drink,39517,3069515
63627,Purified water,Grocery,Pepsi,Water,54395,9155796
63629,Inverter AC,Electronics,Mitsubhisi,Mitsubishi 1.5 Ton 3 Star Split AC,71626,4736307
63637,Bed,Home Decor,Home Depot,Furniture,51281,9672262
63638,Cranberry juice,Grocery,Pepsi,Juice,42743,4362449
63646,Romance,Books,Random House,Fiction,90308,5752185
63652,Psychological thriller,Books,HarperCollins,Thriller,86869,7446656
63668,Huawei P,Electronics,Apple,Smartphone,52696,3145334
63673,OLED TV,Electronics,Samsung,Television,26236,4785276
63675,Amazon Fire Tablet,Electronics,Apple,Tablet,90245,5856107
63684,Crew neck tee,Clothing,Adidas,T-shirt,84613,5093501
63690,Sink,Home Decor,Bed Bath & Beyond,Bathroom,34683,5225991
63702,Mango juice,Grocery,Coca-Cola,Juice,75667,1950555
63705,Sundress,Clothing,Zara,Dress,90535,2893698
63710,Parka,Clothing,Adidas,Jacket,26304,1087415
63711,Fruit punch,Grocery,Coca-Cola,Soft Drink,76448,3903670
63718,Under cabinet lighting,Home Decor,IKEA,Lighting,49146,2317632
63720,Boyfriend jeans,Clothing,Zara,Jeans,60272,9551667
63730,Sony Xperia,Electronics,Samsung,Smartphone,40215,5222216
63741,Science,Books,Penguin Books,Non-Fiction,19637,4853598
63748,Dystopian,Books,HarperCollins,Fiction,53727,8933150
63751,Self-help,Books,HarperCollins,Non-Fiction,45317,4639916
63763,Nokia,Electronics,Sony,Smartphone,68958,4358366
63764,Boyfriend jeans,Clothing,Zara,Jeans,54132,5024450
63765,Gaming headphones,Electronics,Sony,Headphones,79294,6500653
63766,Crew neck tee,Clothing,Nike,T-shirt,25414,8130146
63773,Black refrigerator,Electronics,Whirepool,Fridge,89769,8929205
63774,Self-help,Books,Penguin Books,Non-Fiction,91504,8813810
63790,On-ear headphones,Electronics,Sony,Headphones,53525,3440650
63791,Spring water,Grocery,Coca-Cola,Water,66833,2635715
63793,Purified water,Grocery,Coca-Cola,Water,74669,5368118
63813,Khaki shorts,Clothing,Nike,Shorts,38109,9340094
63816,Bed,Home Decor,IKEA,Furniture,92651,5901745
63827,Pillowcase set,Home Decor,Bed Bath & Beyond,Bedding,51996,1873175
63832,Microsoft Surface Laptop,Electronics,Apple,Laptop,33137,9288542
63841,Over-ear headphones,Electronics,Sony,Headphones,61705,6711790
63842,Political thriller,Books,HarperCollins,Thriller,90935,6408692
63850,LED TV,Electronics,Sony,Television,22455,1451006
63863,Denim shorts,Clothing,Nike,Shorts,66751,8141149
63870,Mocha,Grocery,Nestle,Coffee,75802,4129237
63871,Bottled water,Grocery,Pepsi,Water,69087,3520733
63917,Mixed fruit juice,Grocery,Coca-Cola,Juice,44219,5318331
63941,Mini fridge,Electronics,Whirepool,Fridge,99066,6441098
63948,Distilled water,Grocery,Pepsi,Water,63122,2836876
63961,Cream soda,Grocery,Coca-Cola,Soft Drink,11892,3874466
63975,Ginger ale,Grocery,Coca-Cola,Soft Drink,61723,1446933
63991,Side-by-side refrigerator,Electronics,Whirepool,Fridge,27535,2130121
63992,Casual dress,Clothing,Zara,Dress,56160,5615646
63994,Health,Books,Penguin Books,Non-Fiction,94660,4280306
64012,Spring water,Grocery,Pepsi,Water,58433,9610065
64014,Mango juice,Grocery,Coca-Cola,Juice,15609,9071976
64024,DJ headphones,Electronics,Sony,Headphones,66751,5623194
64025,Grape soda,Grocery,Pepsi,Soft Drink,59826,7111733
64046,Comforter,Home Decor,Bed Bath & Beyond,Bedding,58971,5393437
64048,Building blocks,Books,Penguin Books,Children's,53438,2561986
64053,Dress shirt,Clothing,Zara,Shirt,68723,2729111
64057,Energy drink,Grocery,Coca-Cola,Soft Drink,49995,4730594
64074,Health,Books,Random House,Non-Fiction,82240,5065723
64083,Ginger ale,Grocery,Pepsi,Soft Drink,12931,4278398
64113,Memoir,Books,Random House,Non-Fiction,13267,1798061
64123,Historical fiction,Books,Random House,Fiction,79382,3530159
64139,Sculptures,Home Decor,Home Depot,Decorations,36671,7358987
64156,Ginger ale,Grocery,Pepsi,Soft Drink,69185,3869832
64159,Sink,Home Decor,Bed Bath & Beyond,Bathroom,21753,4660166
64165,Polo shirt,Clothing,Zara,Shirt,76944,5390024
64178,Sparkling water,Grocery,Pepsi,Water,62775,7711534
64187,Henley tee,Clothing,Nike,T-shirt,53234,2815042
64191,Drill,Home Decor,Home Depot,Tools,73900,2868586
64198,Nokia,Electronics,Sony,Smartphone,62675,5767844
64204,Over-ear headphones,Electronics,Sony,Headphones,77570,6101332
64205,Acer Iconia Tab,Electronics,Samsung,Tablet,64031,6596914
64232,Bottled water,Grocery,Coca-Cola,Water,68880,2913213
64240,Caulking gun,Home Decor,Home Depot,Tools,51086,7976705
64250,Soap dispenser,Home Decor,Bed Bath & Beyond,Bathroom,75125,8232536
64256,Candles,Home Decor,Home Depot,Decorations,28419,8196859
64264,Plasma TV,Electronics,Sony,Television,84769,4679134
64274,Historical fiction,Books,Random House,Fiction,43961,2901039
64280,Amazon Fire Tablet,Electronics,Apple,Tablet,59717,8589954
64287,Distilled water,Grocery,Pepsi,Water,86651,2086569
64293,Bottled water,Grocery,Pepsi,Water,54765,7988921
64301,Alkaline water,Grocery,Pepsi,Water,10199,1230620
64306,Toilet,Home Decor,Bed Bath & Beyond,Bathroom,60233,6491199
64325,Decorative pillows,Home Decor,Home Depot,Decorations,86544,4168809
64326,Floor lamps,Home Decor,IKEA,Lighting,62434,5109684
64331,Health,Books,HarperCollins,Non-Fiction,38179,7354367
64335,Sweatshirt,Clothing,Zara,Shirt,30390,2823596
64345,Soap dispenser,Home Decor,Bed Bath & Beyond,Bathroom,43922,1418635
64372,Adventure,Books,HarperCollins,Thriller,72193,7758521
64375,Grapefruit juice,Grocery,Pepsi,Juice,33961,8722238
64391,Flavored water,Grocery,Coca-Cola,Water,18137,2515533
64396,Alkaline water,Grocery,Pepsi,Water,36862,3227053
64449,Toilet paper holder,Home Decor,Bed Bath & Beyond,Bathroom,19194,6467077
64453,Windbreaker,Clothing,Adidas,Jacket,40958,6421733
64483,Science fiction,Books,Penguin Books,Fiction,96971,1362988
64493,Toilet paper holder,Home Decor,Bed Bath & Beyond,Bathroom,49265,4509238
64496,Bed,Home Decor,Home Depot,Furniture,39014,1666444
64514,Google Pixel,Electronics,Apple,Smartphone,54112,1998013
64539,Samsung Galaxy Tab,Electronics,Apple,Tablet,99377,8738028
64562,Affogato,Grocery,Nestle,Coffee,59939,6615541
64565,Popcorn,Grocery,Nestle,Snacks,73849,1959358
64573,Blouse,Clothing,Zara,Shirt,24530,9992507
64585,Science,Books,Random House,Non-Fiction,38255,3645777
64592,Flavored water,Grocery,Pepsi,Water,59121,8685888
64599,Crop top,Clothing,Nike,T-shirt,70967,2533188
64610,Spring water,Grocery,Pepsi,Water,31341,5959733
64631,Slippers,Clothing,Nike,Shoes,13383,9071223
64640,Lemon-lime soda,Grocery,Coca-Cola,Soft Drink,82134,3159822
64644,Dystopian,Books,Penguin Books,Fiction,72474,4034183
64646,Historical fiction,Books,Random House,Fiction,34606,1226472
64647,Board shorts,Clothing,Nike,Shorts,28040,2212303
64650,Button-down shirt,Clothing,Zara,Shirt,83834,3914926
64655,Xiaomi Mi,Electronics,Samsung,Smartphone,17025,1367130
64660,Comforter,Home Decor,Bed Bath & Beyond,Bedding,89278,1860887
64681,LCD TV,Electronics,Samsung,Television,64488,6391454
64686,Hoodie,Clothing,Zara,Shirt,98613,3413970
64689,Cola,Grocery,Coca-Cola,Soft Drink,75999,7464424
64698,Asus ZenPad,Electronics,Samsung,Tablet,86127,3457455
64700,Tomato juice,Grocery,Pepsi,Juice,26767,1957645
64701,Sculptures,Home Decor,IKEA,Decorations,51052,3456131
64714,Health,Books,Penguin Books,Non-Fiction,53338,8763570
64719,Oxfords,Clothing,Adidas,Shoes,62867,6849680
64725,Spring water,Grocery,Pepsi,Water,48345,1463348
64731,Acer Iconia Tab,Electronics,Apple,Tablet,43177,4952643
64735,V-neck tee,Clothing,Adidas,T-shirt,89307,7551830
64736,Bookshelf,Home Decor,IKEA,Furniture,97702,6051175
64737,Level,Home Decor,Home Depot,Tools,23975,6342138
64751,Loafers,Clothing,Nike,Shoes,84126,1906472
64774,Sandals,Clothing,Nike,Shoes,97753,6423535
64778,iPhone,Electronics,Samsung,Smartphone,51657,8048413
64788,Under cabinet lighting,Home Decor,IKEA,Lighting,17901,4457661
64795,Beef jerky,Grocery,Nestle,Snacks,53568,7186304
64804,V-neck tee,Clothing,Nike,T-shirt,43051,3974762
64818,Pomegranate juice,Grocery,Coca-Cola,Juice,67220,2907450
64828,Affogato,Grocery,Nestle,Coffee,42484,3802826
64829,Bottled water,Grocery,Pepsi,Water,64425,4961133
64843,Romance,Books,Penguin Books,Fiction,33156,9055283
64848,Science,Books,Random House,Non-Fiction,57750,5544389
64849,Sofa,Home Decor,IKEA,Furniture,85833,3065656
64850,High heels,Clothing,Nike,Shoes,34282,1824576
64864,Biography,Books,HarperCollins,Non-Fiction,90514,7026090
64865,Affogato,Grocery,Nestle,Coffee,10790,8499005
64866,Spring water,Grocery,Pepsi,Water,22269,8102735
64880,Tape measure,Home Decor,Home Depot,Tools,10840,5227242
64885,Flip flops,Clothing,Nike,Shoes,88066,4458229
64893,Studio headphones,Electronics,Sony,Headphones,28845,9927922
64898,Travel,Books,Penguin Books,Non-Fiction,68241,2075273
64931,Shower,Home Decor,Bed Bath & Beyond,Bathroom,99465,9149634
64932,Sandals,Clothing,Adidas,Shoes,78776,1194379
64933,Mirrors,Home Decor,IKEA,Decorations,59144,2055874
64944,Over-ear headphones,Electronics,Sony,Headphones,35446,5067613
64957,Iced tea,Grocery,Pepsi,Soft Drink,60619,4524268
64958,Business,Books,HarperCollins,Non-Fiction,80066,4722071
64962,Toys,Books,Penguin Books,Children's,85503,7511248
64973,Romance,Books,HarperCollins,Fiction,16768,9986521
64978,Mocha,Grocery,Nestle,Coffee,53789,9788932
64980,Flavored water,Grocery,Pepsi,Water,31560,2745630
64994,Business,Books,Random House,Non-Fiction,47262,6982564
65001,Mirrors,Home Decor,IKEA,Decorations,31088,9724776
65006,Hoodie,Clothing,Zara,Shirt,33318,1285766
65008,Distilled water,Grocery,Pepsi,Water,49629,4073005
65011,Bottled water,Grocery,Pepsi,Water,34972,2819429
